PRODUCT,REACTANT
COC1CN(C(=O)c2nc3c(s2)C(C)N(C)CC3)CC1NC(=O)c1ccc(Cl)s1,COC1CNCC1NC(=O)c1ccc(Cl)s1.CC1c2sc(C(=O)O)nc2CCN1C
CNc1nc(NC)nc(NC)n1,Clc1nc(Cl)nc(Cl)n1.CNc1nc(Cl)nc(NC)n1
COc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCCC(CNC(=O)OC(C)(C)C)C2)n1,CC(C)(C)OC(=O)NCC1CCCNC1.COc1cccc2c1nc(C(F)F)n2-c1nc(Cl)nc(N2CCOCC2)n1
COC(=O)Cc1cc2ccc(F)cc2c(-c2ccc(S(C)(=O)=O)cn2)c1C,COC(=O)Cc1cc2ccc(F)cc2c(B2OC(C)(C)C(C)(C)O2)c1C.CS(=O)(=O)c1ccc(Br)nc1
CC(C(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,CC(CO)(c1ccc(O)cc1)c1ccc(O)cc1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,C=C(C)CCOP(=O)(O)OP(=O)(O)O.C=C(C)CCOP(=O)(O)OP(=O)(O)O.C=C(C)CCOP(=O)(O)OP(=O)(O)O.C=C(C)CCOP(=O)(O)OP(=O)(O)O.CC(C)=CCOP(=O)(O)OP(=O)(O)O
O=C(O)c1cc2cscc2cn1,COC(=O)c1cc2cscc2cn1
CCCCC/C=C/C/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)O
OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
O=C(O)CC(=O)/C=C(/Cl)C(=O)O,O=C(O)/C=C1/C=C(Cl)C(=O)O1
CCn1cc(C(=O)O)c(=O)c2cc(O)c(O)cc21,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
C/C(=C\CO)CC[C@@H]1[C@@](C)(O)CCC2[C@@]3(C)CCCC(C)(C)C3CC[C@]21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO
Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3CC(=O)C(=O)[C@@H](C)O3)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
O=C(O)C1=NCCCC1,NCCCCC(=O)C(=O)O
C=C1[C@@H](OC(C)=O)CC[C@@]2(C)CCC3=C(C)CC[C@@H](C[C@H]12)C3(C)C,C=C1[C@@H](O)CC[C@@]2(C)CCC3=C(C)CC[C@@H](C[C@H]12)C3(C)C.CC(=O)[CoA]
O=S(=O)(c1ccc(O)cc1)[C@H]1CCN(C[C@@H](F)CCc2ccccc2)C1,Cc1ccc(S(=O)(=O)OCC(F)CCc2ccccc2)cc1.O=S(=O)(c1ccc(O)cc1)[C@H]1CCNC1
C[N+](C)(O)c1ccccc1,CN(C)c1ccccc1
CC(C)(C)OC(=O)N[C@H]1COC[C@H]1N,CC(C)(C)OC(=O)N[C@H]1COC[C@H]1N1C(=O)c2ccccc2C1=O
O=C(O)C/C(=C\C=C(/O)C(=O)O)C(=O)O,O=C/C(=C\C=C(\O)C(=O)O)CC(=O)O
*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(CNC3C=C[C@H](O)[C@@H]3O)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*,*OP(=O)(O)OC[C@H]1O[C@@H](n2cc(CNC3C=C[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,O=[N+](O)c1ccc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1
CC(C)(C)OC(=O)N1C[C@@H](O)C=C[C@H]1CO[Si](C)(C)C(C)(C)C,CC(C)(C)OC(=O)N1CC(=O)C=C[C@H]1CO[Si](C)(C)C(C)(C)C
Nc1ccc2c(c1[N+](=O)O)CCCO2,CC(=O)Nc1ccc2c(c1[N+](=O)O)CCCO2
N[C@@H](CCC(=O)O)C(=O)O,N[C@@H](CCC(=O)NCCCC(=O)O)C(=O)O
COC(=O)N1CC[C@@H](c2cc(=O)[nH]o2)C[C@@H]1c1ccc(C(F)(F)F)c(C)c1,CCOC(=O)CC(=O)[C@@H]1CCN(C(=O)OC)[C@@H](c2ccc(C(F)(F)F)c(C)c2)C1
NC1(c2ccc(-c3nc4ncccn4c3-c3ccccc3)cc2)CCC1,CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4ncccn4c3-c3ccccc3)cc2)CCC1
O=[As](O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,*[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
O=C(O)COC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,CC(C)(C)OC(=O)CBr.OC1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
O=C1N=C2N=C(O)NC2(O)C(=O)N1,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
CCOC(=O)c1ccc(F)nc1NC1CCCCC1,NC1CCCCC1.CCOC(=O)c1ccc(F)nc1F
NCc1cc(COP(=O)(O)OP(=O)(O)O)co1,NCc1cc(COP(=O)(O)O)co1
O=C(CO)COP(=O)(O)O,O=P(O)(O)OCC1(O)O[C@H](CS(=O)(=O)O)[C@@H](O)[C@@H]1O
CC(C)(C)OC(=O)C(C)(C)NC(=O)c1ccc2sccc2c1OCCOc1ccccc1,BrCCOc1ccccc1.CC(C)(C)OC(=O)C(C)(C)NC(=O)c1ccc2sccc2c1O
C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C)C(C)C,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C.C[SAH]
CSCc1cccc2c(C(c3cnc(Br)s3)C3C(=O)OC(C)(C)OC3=O)c[nH]c12,O=Cc1cnc(Br)s1.CC1(C)OC(=O)CC(=O)O1.CSCc1cccc2cc[nH]c12
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
Cc1cc(N)cc(C)c1-c1csc(N)n1,CC(=O)Nc1cc(C)c(-c2csc(N)n2)c(C)c1
*CSS(=O)C*,*CSO.*CSO
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,CCCCC/C=C\C[C@@H]1O[C@@H]1CCCCCCCC(=O)O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O
O=C1c2ccc(O)cc2OC[C@H]1c1ccc(O)cc1O,O=c1c(-c2ccc(O)cc2O)coc2cc(O)ccc12
C=C(C)[C@@H](CCC(C)=O)CC(=O)O,C=C(C)[C@@H](CCC(C)O)CC(=O)O
CC(=O)Nc1nc(-c2cccc(CCOS(C)(=O)=O)c2)cs1,CC(=O)Nc1nc(-c2cccc(CCO)c2)cs1.CS(=O)(=O)Cl
C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/CO
*C(=O)C[C@H](O)CC[C@@H](C)CC,*C(=O)CC(=O)CC[C@@H](C)CC
N=C(NO)c1ccc(C(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1,N#Cc1ccc(C(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1
CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2N2C[C@H](O)C[C@@H]2C(C)=O)cn1,CCOCC.CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2N2C[C@H](O)C[C@@H]2C(=O)N(C)OC)cn1
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O,CC[C@@]1(O)C[C@H](O)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O.Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3C[C@H](N)[C@H](O)[C@H](C)O3)O2)c(=O)[nH]c1=O
O=C1CC2CCC(C1)N2,OC1CC2CCC(C1)N2
Cc1ccc(S(=O)(=O)NN=C2CCOCC2)cc1,O=C1CCOCC1.Cc1ccc(S(=O)(=O)NN)cc1
CCOC(=O)C1(Nc2cc(F)c(F)c(F)c2)CCCn2c(-c3ccc(-c4cnc(C)o4)c(OC)c3)nnc21,Nc1cc(F)c(F)c(F)c1.CCOC(=O)C1(Cl)CCCn2c(-c3ccc(-c4cnc(C)o4)c(OC)c3)nnc21
CN(C)c1cc(NC(=O)c2c[nH]c3ccccc3c2=O)ccc1C(C)(C)C,CC(=O)O.[BH3-]C#N.CC(C)(C)c1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N
CCOC(=O)c1cc2c(cn1)[nH]c1ccc(C#CC=O)cc12,CCOC(=O)c1cc2c(cn1)[nH]c1ccc(C#CCO)cc12
Cn1cc(S(C)(=O)=O)c(=O)c2ccc(C(F)(F)F)cc21,Cn1cc(S(C)=O)c(=O)c2ccc(C(F)(F)F)cc21
Cc1c(Cl)ccc([N+](=O)O)c1C#N,Cc1c(Cl)ccc([N+](=O)O)c1Cl.Cc1c(Br)ccc([N+](=O)O)c1C#N
COC(=O)CCOCCOCCOCCOCCNC(=O)CI,NCCOCCOCCOCCOCCC(=O)O.O=C(CI)ON1C(=O)CCC1=O.C[Si](C)(C)C=[N+]=[N-]
CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4O)no2)cc1C(F)(F)F,N=C(N)c1cccc2c1CCC2(O)O.CC(C)Oc1ccc(C(=O)O)cc1C(F)(F)F
O=C(c1ccccc1)N1C(=O)N(CCCCBr)C2CCCCC21,BrCCCCBr.O=C1NC2CCCCC2N1C(=O)c1ccccc1
CC(C)(C)OC(=O)N1CCC(C)(C)[C@H]1C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1CCCN1.CC(C)(C)OC(=O)N1CCC(C)(C)C1C(=O)O
*C(=O)CCC/C=C\CCCCCCCCCCCCCCCCCC,*C(=O)/C=C/C/C=C\CCCCCCCCCCCCCCCCCC
Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Cc3c(F)cccc3O2)CC1,CC(CCN)N1CCC(C2(c3ccc(C(F)(F)F)cc3)Cc3c(F)cccc3O2)CC1.Cc1ncnc(C)c1C(=O)O
Oc1cc(O)c2cc(-c3cc(F)cc(F)c3)oc2c1,COc1cc(O)cc(OC)c1.O=C(CBr)c1cc(F)cc(F)c1
CCOC(=O)CSCc1ccc2nc(CC(C)C)c(CNC(=O)OC(C)(C)C)c(-c3ccc(C)cc3)c2c1,Cc1ccc(-c2c(CNC(=O)OC(C)(C)C)c(CC(C)C)nc3ccc(CO)cc23)cc1.CCOC(=O)CS
CC(C)c1ccccc1O,CNC(=O)Oc1ccccc1C(C)C
Cc1cccc(CNc2nc(Cl)nc3c2ncn3C2CCCC2)c1,Clc1nc(Cl)c2ncn(C3CCCC3)c2n1.Cc1cccc(CN)c1
O=C(O)C(=O)C[C@@H](O)C(=O)O,N[C@@H](C[C@@H](O)C(=O)O)C(=O)O.O=C(O)CC(=O)C(=O)O
C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O)[C@H](O[C@H]2OC(C(=O)O)=C[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
OCC(O)CO,*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)CO)OC(*)=O
CC(C)(C)OC(=O)CN(CCC(F)(F)F)c1ccc(C#N)c(C(F)(F)F)c1,N#Cc1ccc(NCCC(F)(F)F)cc1C(F)(F)F.CC(C)(C)OC(=O)CBr
CC1=C(c2ccc(Cl)cc2)SNC12CCCCC2,CC(=O)C1(NS(=O)(=O)Cc2ccc(Cl)cc2)CCCCC1
CCCCCCCC/C=C\CCCCCCCC=O,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
COc1ncc(-c2cc(-c3nnc(CN4C[C@H](C)N(C(C)C)[C@H](C)C4)o3)c3cn[nH]c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(B2OC(C)(C)C(C)(C)O2)cc1NS(=O)(=O)c1ccc(F)cc1F.CC(C)N1[C@@H](C)CN(Cc2nnc(-c3cc(Br)cc4c3cnn4S(=O)(=O)c3ccccc3)o2)C[C@H]1C
CCc1cc(C(=N)NO)c(C)nc1OC,CCc1cc(C#N)c(C)nc1OC
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,CN[C@@H](CSC1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O)C(C)=O
COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(Cl)n([C@H](C)c3ccccc3)c12,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccc3)c12
CNc1c(I)cc(-c2c(C)noc2C)cc1[N+](=O)O,Cc1noc(C)c1-c1cc(I)c(N)c([N+](=O)O)c1.O=C(O)O
*N[C@@H](CSC(=O)CCCCCCC)C(*)=O,*N[C@@H](CS)C(*)=O.CCCCCCCC(=O)CC(=O)c1ccccc1NO.O=C=O
C=CCCCCCCCC(=O)Cc1cc(O)cc(=O)o1,C=CCCCCCCCC(=O)[CoA].O=C(O)CC(=O)[CoA].O=C(O)CC(=O)[CoA]
C=CC(C)CCC[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](Oc2ncc(OC)c3ccccc23)C[C@H]1C(=O)O,COc1cnc(Cl)c2ccccc12.C=CC(C)CCC[C@@H](C)C(NC(=O)OC(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)O
CS(=O)(=O)c1ccc(NC2CCOC2)c(Br)c1,NC1CCOC1.CS(=O)(=O)c1ccc(F)c(Br)c1
O=c1[nH]cnc2cc(F)ccc12,N=CN.Nc1cc(F)ccc1C(=O)O
COc1cc2ncnc(Oc3ccc(NC(=O)OCCCSc4ccc(Cl)cc4C)c(Cl)c3)c2cc1OC,O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl.COc1cc2ncnc(Oc3ccc(N)c(Cl)c3)c2cc1OC.Cc1cc(Cl)ccc1SCCCO
O=C(Cl)c1ccc(Cl)c(Cl)c1,O=C(O)c1ccc(Cl)c(Cl)c1
CC(C)(C)OC(=O)NCCC(=O)C1C(=O)OC(C)(C)OC1=O,CC(C)(C)OC(=O)NCCC(=O)O.CC1(C)OC(=O)CC(=O)O1
CC[C@@H](CO)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,O=C(O)[C@@H]1CCCN1C(=O)OCc1ccccc1.CC[C@H](N)CO
CC(=O)NC1CC=CCC1c1ccc(O)cc1-c1cccc(F)c1,CC(=O)NC1CC=CCC1c1ccc(OCc2ccccc2)cc1-c1cccc(F)c1
*CCCCCC(=O)O,*CCCCCC(=O)[CoA]
CCOC(=O)c1cc2c(nc1NCc1ccco1)CCCC2,NCc1ccco1.CCOC(=O)c1cc2c(nc1Cl)CCCC2
COC(=O)c1cn(S(=O)(=O)c2ccccc2)c(Br)c1-c1ccccc1,CCOC(=O)c1c[nH]c(Br)c1-c1ccccc1.O=S(=O)(Cl)c1ccccc1
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
CS(=O)(=O)NCCNc1c(N)cnc2cc(Br)ccc12,CS(=O)(=O)NCCNc1c([N+](=O)O)cnc2cc(Br)ccc12
O=C1CCNC(=O)N1,O=c1cc[nH]c(=O)[nH]1
COc1ccc(/C=C/c2cc(OC)cc(=O)o2)cc1,C[SAH].C[SAH].O=c1cc(O)cc(/C=C/c2ccc(O)cc2)o1
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)NCC(=O)O,CCOC(=O)CN.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC(=O)O
CN1CCN(C[C@@H]2CCCN2S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)CC1,O=C1Nc2ccc(S(=O)(=O)Cl)cc2C1=O.CN1CCN(C[C@@H]2CCCN2)CC1
Cc1ccc(S(=O)(=O)OCCC(C)c2cc(OCc3ccccc3)ccc2OCc2ccccc2)cc1,CC(CCO)c1cc(OCc2ccccc2)ccc1OCc1ccccc1.Cc1ccc(S(=O)(=O)Cl)cc1
C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C5(CC[C@H](O)[C@@]4(C)C=O)CC35CC[C@]12C)C(C)C,C=C(CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C5(CC[C@H](O)[C@@]4(C)CO)CC35CC[C@]12C)C(C)C
[N-]=[N+]=NC[C@@H]1C[C@@H](F)CN1,CC(C)(C)OC(=O)N1C[C@H](F)C[C@H]1CN=[N+]=[N-]
CCCCCC=O,CCCCCCO
O=C(N[C@@H](Cc1c[nH]cn1)C(=O)O)C1CCCN1,N[C@@H](Cc1c[nH]cn1)C(=O)O.O=C(O)[C@@H]1CCCN1
Oc1nc(Cl)n(-c2ccccc2)n1,Oc1ncn(-c2ccccc2)n1
COc1ccc(CN2Cc3c(-c4ccc(F)cc4Cl)cc(CN4CC5CC4CN5C(C)C)cc3N(c3c(Cl)cccc3Cl)C2=O)cc1,OB(O)c1ccc(F)cc1Cl.COc1ccc(CN2Cc3c(Br)cc(CN4CC5CC4CN5C(C)C)cc3N(c3c(Cl)cccc3Cl)C2=O)cc1
CCOC(=O)N1CCN(c2ccc(C3=NNC(=O)CC3C)cc2F)CC1,CC1CC(=O)NN=C1c1ccc(N2CCNCC2)c(F)c1.CCOC(=O)Cl
COC1=C(c2ccc(Cl)cc2)C(=O)O/C1=C\c1cccc2ccccc12,OB(O)c1ccc(Cl)cc1.COC1=C(Br)C(=O)O/C1=C\c1cccc2ccccc12
COC(=O)C(Cc1ccc(OC)c(CCOC(=O)Nc2ccc(Cl)cc2Cl)c1)C(=O)OC,O=C=Nc1ccc(Cl)cc1Cl.COC(=O)C(Cc1ccc(OC)c(CCO)c1)C(=O)OC
COC(=O)[C@@]12C[C@H]1C=CCCCCN(C)C(=O)[C@@H]1CC[C@@H](O)C[C@H]1C(=O)N2,COC(=O)[C@@]12C[C@H]1C=CCCCCN(C)C(=O)[C@@H]1CC[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)C[C@H]1C(=O)N2
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,O=C(CO)COP(=O)(O)O.O=P(O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O
OCCCC(F)(C(F)(F)F)C(F)(F)F,OCC(I)CC(F)(C(F)(F)F)C(F)(F)F
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1*.CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
N#CC(CCC1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,ClC(c1ccccc1)(c1ccccc1)c1ccccc1.N#CC(CCC1CCNCC1)c1ccc(Cl)c(Cl)c1
N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CNC(=O)c3[nH]c(C=O)cc3Cl)c2F)c1,N#Cc1cc(Cl)cc(Oc2c(Cl)ccc(CN)c2F)c1.O=Cc1cc(Cl)c(C(=O)O)[nH]1
C=CCOc1c(Cl)c(Cc2ccc(CC)cc2)cc(C2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)c1C=C,C=CCBr.C=Cc1c(C2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc(Cc2ccc(CC)cc2)c(Cl)c1O
O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1,C[C@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O)cc(O[C@@H]5O[C@H](COC(=O)c6ccc(O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)cc6)[C@@H](O)[C@H](O)[C@H]5O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O.O=C(O)c1ccc(O)cc1
CC(O)(C#Cc1cc2c(cc1F)OCCc1sc(C(N)=O)nc1-2)c1ccccn1,NC(=O)c1nc2c(s1)CCOc1cc(F)c(Br)cc1-2.C#CC(C)(O)c1ccccn1
Nc1ccccc1C(=O)CC(=O)[CoA],Nc1ccccc1C(=O)[CoA].O=C(O)CC(=O)[CoA]
NC(=O)c1cccc2nc(C3CCCNC3)oc12,NC(=O)c1cccc2nc(C3CCCN(C(=O)OCc4ccccc4)C3)oc12
Clc1ccc(COc2cccc(CNCC3CC3)c2)cc1,NCC1CC1.O=Cc1cccc(OCc2ccc(Cl)cc2)c1
CCOC(=O)c1c(CC(=O)O)n(-c2ccc(OC(F)(F)F)cc2)c2ccc(Oc3ncccc3C(N)=O)cc12,CCOC(=O)Cc1c(C(=O)OCC)c2cc(Oc3ncccc3C(N)=O)ccc2n1-c1ccc(OC(F)(F)F)cc1
COc1ccc(OC)c(-c2cc(C(=O)NN3CCCCC3)c(C)n2CCc2cccc(F)c2)c1,NN1CCCCC1.NCCc1cccc(F)c1.COC(=O)CC(C)=O.COc1ccc(OC)c(C(=O)CBr)c1
CCOc1ccc(N2CCN(c3c(C)c4c(c(OC)c3C)OC(C)(C)C4)CC2)cc1,COc1c(C)c(N2CCNCC2)c(C)c2c1OC(C)(C)C2.CCOc1ccc(Br)cc1
COc1ccc2c(c1S)COCc1cc(OC)c(OC)c(OC)c1-2,COc1ccc2c(c1OS(=O)(=O)C(F)(F)F)COCc1cc(OC)c(OC)c(OC)c1-2.CCOC(C)=O
CCc1ccc(-c2snc(Cl)c2COc2ccc(CCCO)c(F)c2F)cc1,CCOC(=O)CCc1ccc(OCc2c(Cl)nsc2-c2ccc(CC)cc2)c(F)c1F
CS(=O)(=O)NCc1cccc(-c2nn3c(I)cnc3s2)c1,Brc1nn2c(I)cnc2s1.CS(=O)(=O)NCc1cccc(B(O)O)c1
O=C(O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1Cl,COC(=O)c1ccc(N(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)cc1Cl
O=C(NNC(=O)c1ccccc1O)c1ccccc1O,NNC(=O)c1ccccc1O.O=C(Cl)c1ccccc1O
CCC(CC)c1cc(C)nn2c(-c3sc(Br)c(C)c3C)c(C)nc12,CCC(CC)c1cc(C)nn2c(-c3scc(C)c3C)c(C)nc12
Cc1ccc(N)cc1-c1ccc2ccn(-c3cc(N)ncn3)c2c1,Cc1ccc([N+](=O)O)cc1-c1ccc2ccn(-c3cc(N)ncn3)c2c1
CCOC(=O)C[C@@H](NC(=O)OCc1ccccc1)c1cccc(NC(=O)OCCc2ccc(C(Nc3cccc(C(N)=O)c3)C(=O)O)cc2C)c1,NC(=O)c1cccc(N)c1.O=CC(=O)O.CCOC(=O)C[C@@H](NC(=O)OCc1ccccc1)c1cccc(NC(=O)OCCc2ccc(B(O)O)cc2C)c1
CC(=O)OC[C@H](COP(=O)(O)O)OC(C)=O,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCOP(=O)(O)OC[C@@H](COC(C)=O)OC(C)=O
CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
